572,P,MERET,Napoli,2,6,5.5,0,1,0,0,0,0,0,0,0,0
4312,P,MAIGNAN,Milan,2,6,5.5,0,1,0,0,0,0,0,0,0,0
2428,P,SOMMER,Inter,2,6,6,0,0,0,0,0,0,0,0,0,0
453,P,SZCZESNY,Juventus,1,7,7,0,0,0,0,0,0,0,0,0,0
2814,P,PROVEDEL,Lazio,2,6,4.5,0,3,0,0,0,0,0,0,0,0
4270,P,"RUI PATRICIO",Roma,2,5.5,3.5,0,4,0,0,0,0,0,0,0,0
5876,P,"DI GREGORIO",Monza,2,6.75,5.75,0,2,0,0,0,0,0,0,0,0
133,P,SKORUPSKI,Bologna,2,6.25,4.75,0,3,0,0,0,0,0,0,0,0
2170,P,"MILINKOVIC-SAVIC V.",Torino,2,6,3.75,0,4,0,0,0,0,0,1,0,0
2815,P,TERRACCIANO,Fiorentina,1,6,5,0,1,0,0,0,0,0,0,0,0
4431,P,CARNESECCHI,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,RADUNOVIC,Cagliari,2,6.25,5.25,0,2,0,0,0,0,0,0,0,0
6120,P,OCHOA,Salernitana,2,6.5,5,0,3,0,0,0,0,0,0,0,0
2134,P,FALCONE,Lecce,2,6.5,5,0,3,0,0,0,0,0,0,0,0
2211,P,SILVESTRI,Udinese,2,5.25,3.25,0,4,0,0,0,0,0,0,0,0
4957,P,MONTIPO',Verona,2,6.25,5.75,0,1,0,0,0,0,0,0,0,0
5116,P,"MARTINEZ JO.",Genoa,2,6,4,0,4,0,0,0,0,0,0,0,0
4360,P,CAPRILE,Empoli,1,5,4,0,1,0,0,0,0,0,0,0,0
509,P,CONSIGLI,Sassuolo,2,6,4,0,4,0,0,0,0,0,0,0,0
2178,P,CRAGNO,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,P,MUSSO,Atalanta,2,6.25,5.25,0,2,0,0,0,0,0,0,0,0
4867,P,TURATI,Frosinone,1,5.5,2.5,0,3,0,0,0,0,0,0,0,0
6403,P,"CHRISTENSEN O.",Fiorentina,1,6,4,0,2,0,0,0,0,0,0,0,0
218,P,PERIN,Juventus,1,6,5,0,1,0,0,0,0,0,0,0,0
673,P,PERISAN,Empoli,1,5,3,0,2,0,0,0,0,0,0,0,0
2294,P,CEROFOLINI,Frosinone,1,6.5,5.5,0,1,0,0,0,0,0,0,0,0
4,P,SPORTIELLO,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
41,P,MIRANTE,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
