3,P,RADUNOVIC,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,SPORTIELLO,Atalanta,15,"6,23","5,03",0,21,1,0,0,0,0,0,0,0
11,D,CONTI,Parma,9,"5,39","5,22",0,0,0,0,0,0,0,3,0,0
15,D,MASIELLO,Genoa,30,"5,68","5,58",0,0,0,0,0,0,0,6,0,0
20,C,CIGARINI,Crotone,14,"5,86","5,68",0,0,0,0,0,0,0,3,1,0
22,C,"DE ROON",Atalanta,35,"6,07","6,06",1,0,0,0,0,0,1,7,1,0
26,C,GOMEZ,Atalanta,10,"6,55","7,95",4,0,0,0,0,0,2,0,0,0
27,C,GRASSI,Parma,20,"5,72","5,55",0,0,0,0,0,0,0,3,0,1
28,C,KURTIC,Parma,34,"5,75","6,03",4,0,0,0,0,0,0,5,0,0
40,P,"DA COSTA",Bologna,6,"5,42","3,75",0,9,0,0,0,0,0,2,0,0
41,P,MIRANTE,Roma,13,"6,15","4,85",0,19,1,0,0,0,0,2,0,0
42,P,"SARR M.",Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
45,D,"FERRARI A.",Sampdoria,10,6,"5,85",0,0,0,0,0,0,0,3,0,0
50,D,MBAYE,Bologna,7,"5,64","5,93",1,0,0,0,0,0,0,2,0,0
58,C,DIAWARA,Roma,10,"5,75","5,85",1,0,0,0,0,0,0,2,1,0
73,D,GAGLIOLO,Parma,26,"5,69","5,81",2,0,0,0,0,0,0,6,0,0
74,D,LETIZIA,Benevento,22,6,"6,41",3,0,0,0,0,0,1,2,0,0
78,D,SPOLLI,Crotone,0,0,0,0,0,0,0,0,0,0,0,0,0
84,D,MARRONE,Crotone,19,"5,34","5,03",0,0,0,0,0,0,0,8,0,1
90,A,LASAGNA,Verona,34,"5,63","5,97",4,0,0,0,0,0,0,1,0,0
92,A,MATOS,Udinese,1,"5,5","5,5",0,0,0,0,0,0,0,0,0,0
106,D,MATTIELLO,Spezia,1,6,6,0,0,0,0,0,0,0,0,0,0
115,C,HETEMAJ,Benevento,29,"5,84","5,83",0,0,0,0,0,0,2,5,0,0
118,C,RADOVANOVIC,Genoa,30,"5,75","5,67",0,0,0,0,0,0,0,6,0,0
123,A,INGLESE,Parma,13,"5,62","5,69",0,0,0,0,0,0,2,2,0,0
133,P,SKORUPSKI,Bologna,28,"6,09","4,64",0,46,2,0,0,0,0,1,0,0
134,D,BARBA,Benevento,32,"5,7","5,58",0,0,0,0,0,0,2,8,0,1
139,D,DERMAKU,Parma,2,"5,75","5,75",0,0,0,0,0,0,0,0,0,0
140,D,HYSAJ,Napoli,21,"5,93","5,93",0,0,0,0,0,0,1,2,0,0
141,D,LAURINI,Parma,12,"5,5","5,46",0,0,0,0,0,0,0,1,0,0
