3;P;RADUNOVIC;Verona;3;5,67;2,83;0;8;0;0;0;0;0;0;1;0;0
4;P;SPORTIELLO;Atalanta;6;6;5,17;0;5;0;0;0;0;0;0;0;0;0
5;D;ALMICI;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;D;CONTI;Milan;23;5,62;5,52;0;0;0;0;0;0;2;0;8;0;0
15;D;MASIELLO A.;Genoa;22;5,73;5,66;0;0;0;0;0;0;1;0;5;0;0
20;C;CIGARINI;Cagliari;22;6;5,95;0;0;0;0;0;0;1;2;6;1;0
21;C;D'ALESSANDRO;SPAL;15;5,73;6,07;2;0;0;0;0;0;0;0;0;1;0
22;C;DE ROON;Atalanta;35;5,99;6,07;2;0;0;0;0;0;5;0;12;0;1
26;C;GOMEZ A.;Atalanta;36;6,69;7,61;7;0;0;0;0;0;12;1;2;0;0
27;C;GRASSI;Parma;16;5,96;6,04;1;0;0;0;0;0;1;0;6;0;0
28;C;KURTIC;Parma;36;5,96;6,18;4;0;0;0;0;0;1;0;10;0;0
40;P;DA COSTA;Bologna;1;6;5;0;1;0;0;0;0;0;0;0;0;0
41;P;MIRANTE;Roma;5;6,7;5,7;0;5;0;0;0;0;0;0;0;0;0
42;P;SARR M.;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45;D;FERRARI A.;Sampdoria;12;5,71;5,54;0;0;0;0;0;0;0;0;4;0;0
47;D;GASTALDELLO;Brescia;8;5,57;5,5;0;0;0;0;0;0;0;0;1;0;0
50;D;MBAYE;Bologna;20;5,74;5,71;0;0;0;0;0;0;2;0;5;0;0
54;D;ROSSETTINI;Lecce;26;5,65;5,6;0;0;0;0;0;0;1;0;5;0;0
57;C;CRISETIG;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58;C;DIAWARA;Roma;22;6,02;6,08;0;0;0;1;1;0;0;0;4;0;0
60;C;RIZZO;Bologna;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65;C;MANCOSU;Lecce;33;5,88;6,98;5;0;0;11;9;2;2;0;3;0;0
73;D;GAGLIOLO;Parma;32;5,97;6,24;3;0;0;0;0;0;2;1;7;0;0
81;C;DI GAUDIO;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0;0
84;D;MARRONE;Verona;0;0;0;0;0;0;0;0;0;0;0;0;0;0
90;A;LASAGNA;Udinese;36;5,96;6,81;10;0;0;0;0;0;1;0;1;0;0
92;A;MATOS;Udinese;0;0;0;0;0;0;0;0;0;0;0;0;0;0
97;P;SECULIN;Sampdoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0
99;D;CACCIATORE;Cagliari;16;5,8;5,7;0;0;0;0;0;0;0;0;1;1;0
106;D;MATTIELLO;Cagliari;18;6,06;6,03;0;0;0;0;0;0;1;0;3;0;0
111;C;BIRSA;Cagliari;13;5,61;5,56;0;0;0;0;0;0;0;0;1;0;0
112;C;CASTRO;SPAL;22;5,86;6,09;2;0;0;0;0;0;0;0;2;0;0
118;C;RADOVANOVIC;Genoa;19;5,97;5,88;0;0;0;0;0;0;0;0;3;0;0
123;A;INGLESE;Parma;17;5,79;6,29;4;0;0;1;0;1;0;0;1;0;0
126;A;PALOSCHI;Cagliari;17;5,54;5,54;0;0;0;0;0;0;0;0;0;0;0
133;P;SKORUPSKI;Bologna;37;6,05;4,38;0;64;1;0;0;0;0;0;2;0;0
139;D;DERMAKU;Parma;16;5,93;5,86;0;0;0;0;0;0;0;0;2;0;0
140;D;HYSAJ;Napoli;20;5,84;6,03;1;0;0;0;0;0;2;0;3;0;0
141;D;LAURINI;Parma;15;5,77;5,77;0;0;0;0;0;0;2;0;4;0;0
142;D;MARIO RUI;Napoli;24;5,83;5,72;0;0;0;0;0;0;1;1;9;0;0
144;D;TONELLI;Sampdoria;9;5,83;5,61;0;0;0;0;0;0;0;0;4;0;0
148;C;KRUNIC;Milan;15;5,88;5,83;0;0;0;0;0;0;1;0;3;0;0
150;C;SAPONARA;Lecce;17;5,94;6,41;2;0;0;0;0;0;3;0;3;0;0
152;C;ZIELINSKI;Napoli;37;5,97;6,17;2;0;0;0;0;0;3;0;4;0;0
159;P;SEPE;Parma;34;6,24;4,93;0;53;3;0;0;0;0;0;1;0;0
169;D;TOMOVIC;SPAL;23;5,5;5,29;0;0;0;0;0;0;1;0;5;1;1
170;C;BADELJ;Fiorentina;22;5,52;5,6;1;0;0;0;0;0;0;0;1;1;0
172;C;BORJA VALERO;Inter;19;6,07;6,39;2;0;0;0;0;0;0;0;4;0;0
173;C;CAPEZZI;Sampdoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0
177;A;ILICIC;Atalanta;26;6,58;8,48;15;0;0;0;0;0;3;1;1;1;0
179;C;PETRICCIONE;Lecce;31;5,94;5,87;0;0;0;0;0;0;3;0;10;0;0
181;C;VECINO;Inter;20;5,89;6,17;2;0;0;0;0;0;1;0;4;0;0
183;A;BABACAR;Lecce;25;5,7;5,74;3;0;0;2;0;2;0;0;4;0;0
184;C;BERNARDESCHI;Juventus;29;5,56;5,62;1;0;0;0;0;0;1;0;6;0;0
186;A;REBIC;Milan;26;6,27;7,77;11;0;0;0;0;0;2;0;5;0;0
216;P;DONNARUMMA AN.;Milan;0;0;0;0;0;0;0;0;0;0;0;0;0;0
218;P;PERIN;Genoa;21;6;4,17;0;38;0;0;0;0;0;0;1;0;0
220;P;UJKANI;Torino;1;6,5;3,5;0;3;0;0;0;0;0;0;0;0;0
224;D;DE MAIO;Udinese;21;5,83;5,81;0;0;0;0;0;0;0;0;1;0;0
226;D;IZZO;Torino;31;5,82;5,77;1;0;0;0;0;0;0;0;5;2;0
234;C;KUCKA;Parma;26;6;6,65;4;0;0;2;2;0;2;0;4;1;0
235;C;LAXALT;Milan;20;5,73;5,7;0;0;0;0;0;0;1;0;4;0;0
236;C;LAZOVIC;Verona;38;6,16;6,53;3;0;0;0;0;0;7;0;4;0;0
237;C;PEROTTI;Roma;21;6,16;7,12;1;0;0;4;4;0;2;1;3;1;0
238;C;RINCON;Torino;32;5,85;5,84;1;0;0;0;0;0;2;0;11;0;0
241;C;TACHTSIDIS;Lecce;28;5,54;5,48;0;0;0;0;0;0;2;0;5;1;0
244;D;GHIGLIONE;Genoa;25;5,76;5,89;0;0;0;0;0;0;5;0;4;0;0
245;A;PANDEV;Genoa;34;6,18;7,07;9;0;0;0;0;0;2;0;4;1;0
247;A;PAVOLETTI;Cagliari;2;5,5;5,5;0;0;0;0;0;0;0;0;0;0;0
248;P;BERNI;Inter;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250;P;HANDANOVIC;Inter;35;6,21;5,36;0;32;1;0;0;0;0;0;2;0;0
252;D;BIRAGHI;Inter;25;6;6,46;2;0;0;0;0;0;6;0;3;0;0
253;D;D'AMBROSIO;Inter;22;6,17;6,67;4;0;0;0;0;0;0;0;6;0;0
254;D;DIMARCO;Verona;16;5,94;5,89;0;0;0;0;0;0;1;1;1;0;1
256;D;JUAN JESUS;Roma;4;5;4,67;0;0;0;0;0;0;0;0;2;0;0
259;D;MURILLO;Sampdoria;10;5,44;5,28;0;0;0;0;0;0;0;0;1;1;0
261;D;RANOCCHIA;Inter;7;6,14;5,93;0;0;0;0;0;0;0;0;3;0;0
